"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","625bd628bbe7",,,,"User:","root"
"Cmdline:","dstat -Ta --noupdate --noheader --vmstat --output /root/dstat_logs//dstat-1537970409.log 10",,,,"Date:","26 Sep 2018 14:00:09 UTC"

"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,
1537978439.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,56.0,92.400,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,2457.600,56.0,92.400,0.0,0.0,100.0,0.0,0.0,0.0
1537978449.353,0.0,0.050,99.950,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,61.400,96.600,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,1638.400,61.400,96.600,0.0,0.050,99.950,0.0,0.0,0.0
1537978459.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.100,89.0,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,55.100,89.0,0.0,0.0,100.0,0.0,0.0,0.0
1537978469.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.500,101.800,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,60.500,101.800,0.100,0.0,99.900,0.0,0.0,0.0
1537978479.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,64.700,100.700,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,4915.200,64.700,100.700,0.0,0.0,100.0,0.0,0.0,0.0
1537978489.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,60.900,96.600,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,819.200,60.900,96.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978499.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.900,90.700,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,55.900,90.700,0.0,0.0,100.0,0.0,0.0,0.0
1537978509.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,62.800,101.800,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,1638.400,62.800,101.800,0.0,0.0,100.0,0.0,0.0,0.0
1537978519.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,60.500,99.600,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,2457.600,60.500,99.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978529.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.300,92.400,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,819.200,57.300,92.400,0.0,0.0,100.0,0.0,0.0,0.0
1537978539.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,97.200,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,60.0,97.200,0.0,0.0,100.0,0.0,0.0,0.0
1537978549.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.400,98.500,0.0,0.0,0.0,320389120.0,109989888.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,61.400,98.500,0.0,0.0,100.0,0.0,0.0,0.0
1537978559.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,60.900,98.600,0.0,0.0,0.0,320385024.0,109993984.0,1501806592.0,2013401088.0,0.0,0.0,0.0,2457.600,60.900,98.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978569.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.800,95.300,0.0,0.0,0.0,320385024.0,109993984.0,1501806592.0,2013401088.0,0.0,0.0,0.0,819.200,57.800,95.300,0.0,0.0,100.0,0.0,0.0,0.0
1537978579.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.300,99.100,0.0,0.0,0.0,320385024.0,109993984.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,62.300,99.100,0.0,0.0,100.0,0.0,0.0,0.0
1537978589.354,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.700,92.100,0.0,0.0,0.0,320385024.0,109993984.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,58.700,92.100,0.100,0.0,99.900,0.0,0.0,0.0
1537978599.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,56.700,92.200,0.0,0.0,0.0,320380928.0,109998080.0,1501806592.0,2013401088.0,0.0,0.0,0.0,2457.600,56.700,92.200,0.0,0.0,100.0,0.0,0.0,0.0
1537978609.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,58.300,93.200,0.0,0.0,0.0,320380928.0,109998080.0,1501806592.0,2013401088.0,0.0,0.0,0.0,819.200,58.300,93.200,0.0,0.0,100.0,0.0,0.0,0.0
1537978619.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.800,92.600,0.0,0.0,0.0,320380928.0,109998080.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,55.800,92.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978629.353,0.050,0.050,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.600,99.800,0.0,0.0,0.300,320380928.0,109998080.0,1501806592.0,2013401088.0,0.0,0.0,0.0,0.0,62.600,99.800,0.050,0.050,99.900,0.0,0.0,0.0
1537978639.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,62.0,97.400,0.0,0.0,0.0,320376832.0,110002176.0,1501806592.0,2013401088.0,0.0,0.0,0.0,8192.0,62.0,97.400,0.0,0.0,100.0,0.0,0.0,0.0
1537978649.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,60.900,97.900,0.0,0.0,0.0,320372736.0,110002176.0,1501810688.0,2013401088.0,0.0,0.0,0.0,1638.400,60.900,97.900,0.0,0.0,100.0,0.0,0.0,0.0
1537978659.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,60.400,95.200,0.0,0.0,0.0,320372736.0,110002176.0,1501810688.0,2013401088.0,0.0,0.0,0.0,1638.400,60.400,95.200,0.0,0.0,100.0,0.0,0.0,0.0
1537978669.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,57.0,91.200,0.0,0.0,0.0,320372736.0,110002176.0,1501810688.0,2013401088.0,0.0,0.0,0.0,4915.200,57.0,91.200,0.0,0.0,100.0,0.0,0.0,0.0
1537978679.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,58.400,94.700,0.0,0.0,0.0,320364544.0,110010368.0,1501810688.0,2013401088.0,0.0,0.0,0.0,4915.200,58.400,94.700,0.0,0.0,100.0,0.0,0.0,0.0
1537978689.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,59.700,95.300,0.0,0.0,0.0,320364544.0,110010368.0,1501810688.0,2013401088.0,0.0,0.0,0.0,819.200,59.700,95.300,0.0,0.0,100.0,0.0,0.0,0.0
1537978699.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.700,89.700,0.0,0.0,0.0,320364544.0,110010368.0,1501810688.0,2013401088.0,0.0,0.0,0.0,0.0,54.700,89.700,0.0,0.0,100.0,0.0,0.0,0.0
1537978709.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,63.200,103.200,0.0,0.0,0.0,320364544.0,110010368.0,1501810688.0,2013401088.0,0.0,0.0,0.0,1638.400,63.200,103.200,0.100,0.0,99.900,0.0,0.0,0.0
1537978719.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,58.100,94.100,0.0,0.0,0.0,320356352.0,110018560.0,1501810688.0,2013401088.0,0.0,0.0,0.0,2457.600,58.100,94.100,0.0,0.0,100.0,0.0,0.0,0.0
1537978729.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,56.300,91.100,0.0,0.0,0.0,320356352.0,110018560.0,1501810688.0,2013401088.0,0.0,0.0,0.0,819.200,56.300,91.100,0.0,0.0,100.0,0.0,0.0,0.0
1537978739.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.800,96.700,0.0,0.0,0.0,320356352.0,110018560.0,1501810688.0,2013401088.0,0.0,0.0,0.0,0.0,59.800,96.700,0.0,0.0,100.0,0.0,0.0,0.0
1537978749.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.400,96.400,0.0,0.0,0.0,320356352.0,110018560.0,1501810688.0,2013401088.0,0.0,0.0,0.0,0.0,60.400,96.400,0.0,0.0,100.0,0.0,0.0,0.0
1537978759.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.500,97.100,0.0,0.0,0.0,320352256.0,110022656.0,1501810688.0,2013401088.0,0.0,0.0,0.0,2457.600,59.500,97.100,0.0,0.0,100.0,0.0,0.0,0.0
1537978769.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,58.300,95.300,0.0,0.0,0.0,320352256.0,110022656.0,1501810688.0,2013401088.0,0.0,0.0,0.0,819.200,58.300,95.300,0.0,0.0,100.0,0.0,0.0,0.0
1537978779.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.700,91.800,0.0,0.0,0.0,320352256.0,110022656.0,1501810688.0,2013401088.0,0.0,0.0,0.0,0.0,55.700,91.800,0.0,0.0,100.0,0.0,0.0,0.0
1537978789.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.400,88.600,0.0,0.0,0.0,320352256.0,110022656.0,1501810688.0,2013401088.0,0.0,0.0,0.0,0.0,54.400,88.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978799.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,62.0,100.100,0.0,0.0,0.0,320344064.0,110030848.0,1501810688.0,2013401088.0,0.0,0.0,0.0,2457.600,62.0,100.100,0.0,0.0,100.0,0.0,0.0,0.0
1537978809.353,0.0,0.050,99.950,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,59.100,96.400,0.0,0.0,0.0,320344064.0,110030848.0,1501810688.0,2013401088.0,0.0,0.0,0.0,819.200,59.100,96.400,0.0,0.050,99.950,0.0,0.0,0.0
1537978819.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.500,101.200,0.0,0.0,0.0,320344064.0,110030848.0,1501810688.0,2013401088.0,0.0,0.0,0.0,0.0,61.500,101.200,0.0,0.0,100.0,0.0,0.0,0.0
1537978829.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.100,105.700,0.0,0.0,0.0,320344064.0,110030848.0,1501810688.0,2013401088.0,0.0,0.0,0.0,0.0,64.100,105.700,0.100,0.0,99.900,0.0,0.0,0.0
1537978839.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,58.900,95.400,0.0,0.0,0.0,320339968.0,110034944.0,1501810688.0,2013401088.0,0.0,0.0,0.0,2457.600,58.900,95.400,0.0,0.0,100.0,0.0,0.0,0.0
1537978849.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,58.0,94.200,0.0,0.0,0.0,320335872.0,110034944.0,1501814784.0,2013401088.0,0.0,0.0,0.0,1638.400,58.0,94.200,0.0,0.0,100.0,0.0,0.0,0.0
1537978859.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.300,96.600,0.0,0.0,0.0,320335872.0,110034944.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,60.300,96.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978869.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.900,96.0,0.0,0.0,0.0,320335872.0,110034944.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,60.900,96.0,0.0,0.0,100.0,0.0,0.0,0.0
1537978879.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,62.700,101.600,0.0,0.0,0.0,320335872.0,110034944.0,1501814784.0,2013401088.0,0.0,0.0,0.0,4915.200,62.700,101.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978889.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,58.0,93.300,0.0,0.0,0.0,320335872.0,110034944.0,1501814784.0,2013401088.0,0.0,0.0,0.0,819.200,58.0,93.300,0.0,0.0,100.0,0.0,0.0,0.0
1537978899.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.900,92.500,0.0,0.0,0.0,320335872.0,110034944.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,56.900,92.500,0.0,0.0,100.0,0.0,0.0,0.0
1537978909.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,57.900,94.0,0.0,0.0,0.0,320335872.0,110034944.0,1501814784.0,2013401088.0,0.0,0.0,0.0,1638.400,57.900,94.0,0.0,0.0,100.0,0.0,0.0,0.0
1537978919.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.200,96.100,0.0,0.0,0.0,320331776.0,110039040.0,1501814784.0,2013401088.0,0.0,0.0,0.0,2457.600,59.200,96.100,0.0,0.0,100.0,0.0,0.0,0.0
1537978929.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,63.500,100.800,0.0,0.0,0.0,320331776.0,110039040.0,1501814784.0,2013401088.0,0.0,0.0,0.0,819.200,63.500,100.800,0.0,0.0,100.0,0.0,0.0,0.0
1537978939.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.400,95.100,0.0,0.0,0.0,320331776.0,110039040.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,58.400,95.100,0.0,0.0,100.0,0.0,0.0,0.0
1537978949.354,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.300,110.600,0.0,0.0,0.0,320331776.0,110039040.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,68.300,110.600,0.100,0.0,99.900,0.0,0.0,0.0
1537978959.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,60.500,98.700,0.0,0.0,0.0,320327680.0,110043136.0,1501814784.0,2013401088.0,0.0,0.0,0.0,2457.600,60.500,98.700,0.0,0.0,100.0,0.0,0.0,0.0
1537978969.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,60.200,97.800,0.0,0.0,0.0,320327680.0,110043136.0,1501814784.0,2013401088.0,0.0,0.0,0.0,819.200,60.200,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1537978979.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.500,96.600,0.0,0.0,0.0,320327680.0,110043136.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,59.500,96.600,0.0,0.0,100.0,0.0,0.0,0.0
1537978989.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.100,94.800,0.0,0.0,0.0,320327680.0,110043136.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,58.100,94.800,0.0,0.0,100.0,0.0,0.0,0.0
1537978999.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,61.900,99.800,0.0,0.0,0.0,320323584.0,110047232.0,1501814784.0,2013401088.0,0.0,0.0,0.0,2457.600,61.900,99.800,0.0,0.0,100.0,0.0,0.0,0.0
1537979009.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.700,95.400,0.0,0.0,0.0,320323584.0,110047232.0,1501814784.0,2013401088.0,0.0,0.0,0.0,819.200,57.700,95.400,0.0,0.0,100.0,0.0,0.0,0.0
1537979019.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.200,93.400,0.0,0.0,0.0,320323584.0,110047232.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,55.200,93.400,0.0,0.0,100.0,0.0,0.0,0.0
1537979029.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.300,93.100,0.0,0.0,0.0,320323584.0,110047232.0,1501814784.0,2013401088.0,0.0,0.0,0.0,0.0,55.300,93.100,0.0,0.0,100.0,0.0,0.0,0.0
1537979039.354,0.0,0.0,99.950,0.050,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,60.200,98.200,0.0,0.0,0.0,320319488.0,110051328.0,1501814784.0,2013401088.0,0.0,0.0,0.0,2457.600,60.200,98.200,0.0,0.0,99.950,0.050,0.0,0.0
1537979049.353,0.0,0.050,99.950,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,56.900,93.400,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,1638.400,56.900,93.400,0.0,0.050,99.950,0.0,0.0,0.0
1537979059.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.700,97.0,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,59.700,97.0,0.0,0.0,100.0,0.0,0.0,0.0
1537979069.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.400,102.400,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,64.400,102.400,0.100,0.0,99.900,0.0,0.0,0.0
1537979079.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,57.800,96.300,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,4915.200,57.800,96.300,0.0,0.0,100.0,0.0,0.0,0.0
1537979089.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.900,92.800,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,819.200,57.900,92.800,0.0,0.0,100.0,0.0,0.0,0.0
1537979099.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.100,94.100,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,57.100,94.100,0.0,0.0,100.0,0.0,0.0,0.0
1537979109.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,61.300,98.400,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,1638.400,61.300,98.400,0.0,0.0,100.0,0.0,0.0,0.0
1537979119.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.200,98.100,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,2457.600,59.200,98.100,0.0,0.0,100.0,0.0,0.0,0.0
1537979129.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.200,93.100,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,819.200,57.200,93.100,0.0,0.0,100.0,0.0,0.0,0.0
1537979139.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,92.0,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,55.0,92.0,0.0,0.0,100.0,0.0,0.0,0.0
1537979149.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.100,93.100,0.0,0.0,0.0,320315392.0,110051328.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,55.100,93.100,0.0,0.0,100.0,0.0,0.0,0.0
1537979159.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,58.500,95.500,0.0,0.0,0.0,320311296.0,110055424.0,1501818880.0,2013401088.0,0.0,0.0,0.0,2457.600,58.500,95.500,0.0,0.0,100.0,0.0,0.0,0.0
1537979169.353,0.0,0.050,99.950,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.900,95.400,0.0,0.0,0.0,320311296.0,110055424.0,1501818880.0,2013401088.0,0.0,0.0,0.0,819.200,57.900,95.400,0.0,0.050,99.950,0.0,0.0,0.0
1537979179.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.200,91.500,0.0,0.0,0.0,320311296.0,110055424.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,56.200,91.500,0.0,0.0,100.0,0.0,0.0,0.0
1537979189.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.800,119.100,0.0,0.0,0.0,320311296.0,110055424.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,69.800,119.100,0.100,0.0,99.900,0.0,0.0,0.0
1537979199.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,57.400,95.100,0.0,0.0,0.0,320307200.0,110059520.0,1501818880.0,2013401088.0,0.0,0.0,0.0,2457.600,57.400,95.100,0.0,0.0,100.0,0.0,0.0,0.0
1537979209.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,56.900,94.500,0.0,0.0,0.0,320307200.0,110059520.0,1501818880.0,2013401088.0,0.0,0.0,0.0,819.200,56.900,94.500,0.0,0.0,100.0,0.0,0.0,0.0
1537979219.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.300,95.700,0.0,0.0,0.0,320307200.0,110059520.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,57.300,95.700,0.0,0.0,100.0,0.0,0.0,0.0
1537979229.353,0.050,0.0,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.500,96.800,0.0,0.0,0.0,320307200.0,110059520.0,1501818880.0,2013401088.0,0.0,0.0,0.0,0.0,57.500,96.800,0.050,0.0,99.950,0.0,0.0,0.0
1537979239.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.100,97.800,0.0,0.0,0.0,320303104.0,110063616.0,1501818880.0,2013401088.0,0.0,0.0,0.0,2457.600,59.100,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1537979249.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.200,96.200,0.0,0.0,0.0,320299008.0,110063616.0,1501822976.0,2013401088.0,0.0,0.0,0.0,1638.400,59.200,96.200,0.0,0.0,100.0,0.0,0.0,0.0
1537979259.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.500,93.600,0.0,0.0,0.0,320299008.0,110063616.0,1501822976.0,2013401088.0,0.0,0.0,0.0,0.0,59.500,93.600,0.0,0.0,100.0,0.0,0.0,0.0
1537979269.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,95.500,0.0,0.0,0.0,320299008.0,110063616.0,1501822976.0,2013401088.0,0.0,0.0,0.0,0.0,58.0,95.500,0.0,0.0,100.0,0.0,0.0,0.0
1537979279.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,55.700,91.400,0.0,0.0,0.0,320294912.0,110067712.0,1501822976.0,2013401088.0,0.0,0.0,0.0,4915.200,55.700,91.400,0.0,0.0,100.0,0.0,0.0,0.0
1537979289.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,56.900,93.700,0.0,0.0,0.0,320294912.0,110067712.0,1501822976.0,2013401088.0,0.0,0.0,0.0,819.200,56.900,93.700,0.0,0.0,100.0,0.0,0.0,0.0
1537979299.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.800,93.700,0.0,0.0,0.0,320294912.0,110067712.0,1501822976.0,2013401088.0,0.0,0.0,0.0,0.0,56.800,93.700,0.0,0.0,100.0,0.0,0.0,0.0
1537979309.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,61.600,102.700,0.0,0.0,0.0,320294912.0,110067712.0,1501822976.0,2013401088.0,0.0,0.0,0.0,1638.400,61.600,102.700,0.100,0.0,99.900,0.0,0.0,0.0
1537979319.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,57.400,95.500,0.0,0.0,0.0,320290816.0,110071808.0,1501822976.0,2013401088.0,0.0,0.0,0.0,2457.600,57.400,95.500,0.0,0.0,100.0,0.0,0.0,0.0
1537979329.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,56.600,93.600,0.0,0.0,0.0,320290816.0,110071808.0,1501822976.0,2013401088.0,0.0,0.0,0.0,819.200,56.600,93.600,0.0,0.0,100.0,0.0,0.0,0.0
1537979339.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.400,90.500,0.0,0.0,0.0,320290816.0,110071808.0,1501822976.0,2013401088.0,0.0,0.0,0.0,0.0,55.400,90.500,0.0,0.0,100.0,0.0,0.0,0.0
