"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","625bd628bbe7",,,,"User:","root"
"Cmdline:","dstat -Ta --noupdate --noheader --vmstat --output /root/dstat_logs//dstat-1538056809.log 10",,,,"Date:","27 Sep 2018 14:00:09 UTC"

"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,
1538059489.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.500,97.800,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,0.0,58.500,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1538059499.442,0.100,0.0,99.850,0.050,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,64.100,106.900,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,4096.0,64.100,106.900,0.100,0.0,99.850,0.050,0.0,0.0
1538059509.442,0.0,0.050,99.950,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,61.400,100.100,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,819.200,61.400,100.100,0.0,0.050,99.950,0.0,0.0,0.0
1538059519.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.700,103.700,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,0.0,62.700,103.700,0.0,0.0,100.0,0.0,0.0,0.0
1538059529.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,62.600,102.400,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,3276.800,62.600,102.400,0.0,0.0,100.0,0.0,0.0,0.0
1538059539.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.200,96.700,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,0.0,58.200,96.700,0.0,0.0,100.0,0.0,0.0,0.0
1538059549.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,60.0,97.200,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,1638.400,60.0,97.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059559.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.800,102.0,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,0.0,62.800,102.0,0.0,0.0,100.0,0.0,0.0,0.0
1538059569.442,0.050,0.0,99.950,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,59.300,96.400,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,4915.200,59.300,96.400,0.050,0.0,99.950,0.0,0.0,0.0
1538059579.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.600,102.200,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,0.0,61.600,102.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059589.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.500,97.200,0.0,0.0,0.0,802463744.0,192483328.0,2747125760.0,203513856.0,0.0,0.0,0.0,1638.400,59.500,97.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059599.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,60.600,99.100,0.0,0.0,0.0,802459648.0,192483328.0,2747129856.0,203513856.0,0.0,0.0,0.0,3276.800,60.600,99.100,0.0,0.0,100.0,0.0,0.0,0.0
1538059609.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.100,98.700,0.0,0.0,0.0,802459648.0,192483328.0,2747129856.0,203513856.0,0.0,0.0,0.0,0.0,61.100,98.700,0.0,0.0,100.0,0.0,0.0,0.0
1538059619.442,0.050,0.0,99.950,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,69.400,114.500,0.0,0.0,0.0,802459648.0,192483328.0,2747129856.0,203513856.0,0.0,0.0,0.0,819.200,69.400,114.500,0.050,0.0,99.950,0.0,0.0,0.0
1538059629.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,62.100,102.400,0.0,0.0,0.0,802459648.0,192483328.0,2747129856.0,203513856.0,0.0,0.0,0.0,1638.400,62.100,102.400,0.0,0.0,100.0,0.0,0.0,0.0
1538059639.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6553.600,0.0,0.0,0.0,0.0,56.900,93.600,0.0,0.0,0.0,802459648.0,192483328.0,2747129856.0,203513856.0,0.0,0.0,0.0,6553.600,56.900,93.600,0.0,0.0,100.0,0.0,0.0,0.0
1538059649.442,0.050,0.0,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.700,95.600,0.0,0.0,0.0,802459648.0,192483328.0,2747129856.0,203513856.0,0.0,0.0,0.0,0.0,58.700,95.600,0.050,0.0,99.950,0.0,0.0,0.0
1538059659.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.500,100.200,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,0.0,61.500,100.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059669.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10649.600,0.0,0.0,0.0,0.0,59.800,97.800,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,10649.600,59.800,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1538059679.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.800,97.700,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,0.0,60.800,97.700,0.0,0.0,100.0,0.0,0.0,0.0
1538059689.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.800,100.400,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,0.0,60.800,100.400,0.0,0.0,100.0,0.0,0.0,0.0
1538059699.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,61.200,100.100,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,3276.800,61.200,100.100,0.0,0.0,100.0,0.0,0.0,0.0
1538059709.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,60.300,98.500,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,4096.0,60.300,98.500,0.0,0.0,100.0,0.0,0.0,0.0
1538059719.436,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.900,100.300,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,0.0,61.900,100.300,0.0,0.0,100.0,0.0,0.0,0.0
1538059729.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.800,92.900,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,0.0,56.800,92.900,0.0,0.0,100.0,0.0,0.0,0.0
1538059739.442,0.100,0.0,99.900,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,69.400,112.300,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,3276.800,69.400,112.300,0.100,0.0,99.900,0.0,0.0,0.0
1538059749.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.700,98.200,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,1638.400,59.700,98.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059759.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.600,98.200,0.0,0.0,0.0,802455552.0,192483328.0,2747133952.0,203513856.0,0.0,0.0,0.0,0.0,59.600,98.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059769.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,58.200,96.600,0.0,0.0,0.0,802455552.0,192487424.0,2747129856.0,203513856.0,0.0,0.0,0.0,3276.800,58.200,96.600,0.0,0.0,100.0,0.0,0.0,0.0
1538059779.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.800,96.100,0.0,0.0,0.0,802451456.0,192487424.0,2747133952.0,203513856.0,0.0,0.0,0.0,819.200,57.800,96.100,0.0,0.0,100.0,0.0,0.0,0.0
1538059789.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.200,99.100,0.0,0.0,0.0,802451456.0,192487424.0,2747133952.0,203513856.0,0.0,0.0,0.0,1638.400,59.200,99.100,0.0,0.0,100.0,0.0,0.0,0.0
1538059799.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.800,99.0,0.0,0.0,0.0,802447360.0,192487424.0,2747138048.0,203513856.0,0.0,0.0,0.0,0.0,59.800,99.0,0.0,0.0,100.0,0.0,0.0,0.0
1538059809.442,0.050,0.0,99.950,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,63.100,102.200,0.0,0.0,0.0,802447360.0,192487424.0,2747138048.0,203513856.0,0.0,0.0,0.0,3276.800,63.100,102.200,0.050,0.0,99.950,0.0,0.0,0.0
1538059819.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,61.500,100.800,0.0,0.0,0.0,802447360.0,192487424.0,2747138048.0,203513856.0,0.0,0.0,0.0,819.200,61.500,100.800,0.0,0.0,100.0,0.0,0.0,0.0
1538059829.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.400,98.100,0.0,0.0,0.0,802447360.0,192487424.0,2747138048.0,203513856.0,0.0,0.0,0.0,1638.400,59.400,98.100,0.0,0.0,100.0,0.0,0.0,0.0
1538059839.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6553.600,0.0,0.0,0.0,0.0,60.700,99.600,0.0,0.0,0.0,802447360.0,192487424.0,2747138048.0,203513856.0,0.0,0.0,0.0,6553.600,60.700,99.600,0.0,0.0,100.0,0.0,0.0,0.0
1538059849.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,96.600,0.0,0.0,0.0,802447360.0,192487424.0,2747138048.0,203513856.0,0.0,0.0,0.0,0.0,58.0,96.600,0.0,0.0,100.0,0.0,0.0,0.0
1538059859.442,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.600,104.900,0.0,0.0,0.0,802447360.0,192487424.0,2747138048.0,203513856.0,0.0,0.0,0.0,0.0,62.600,104.900,0.100,0.0,99.900,0.0,0.0,0.0
1538059869.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.600,98.200,0.0,0.0,0.0,802443264.0,192487424.0,2747142144.0,203513856.0,0.0,0.0,0.0,2457.600,59.600,98.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059879.435,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,60.100,98.100,0.0,0.0,0.0,802443264.0,192487424.0,2747142144.0,203513856.0,0.0,0.0,0.0,12288.0,60.100,98.100,0.0,0.050,99.950,0.0,0.0,0.0
1538059889.442,0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.600,99.700,0.0,0.0,0.0,802443264.0,192487424.0,2747142144.0,203513856.0,0.0,0.0,0.0,0.0,61.600,99.700,0.0,0.0,100.0,0.0,0.0,0.0
1538059899.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.700,102.700,0.0,0.0,0.0,802443264.0,192487424.0,2747142144.0,203513856.0,0.0,0.0,0.0,0.0,62.700,102.700,0.0,0.0,100.0,0.0,0.0,0.0
1538059909.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,59.400,97.600,0.0,0.0,0.0,802443264.0,192491520.0,2747138048.0,203513856.0,0.0,0.0,0.0,4915.200,59.400,97.600,0.0,0.0,100.0,0.0,0.0,0.0
1538059919.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.600,100.500,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,0.0,60.600,100.500,0.0,0.0,100.0,0.0,0.0,0.0
1538059929.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.400,100.0,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,0.0,61.400,100.0,0.0,0.0,100.0,0.0,0.0,0.0
1538059939.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,59.800,97.200,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,819.200,59.800,97.200,0.0,0.0,100.0,0.0,0.0,0.0
1538059949.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,63.300,102.500,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,4096.0,63.300,102.500,0.0,0.0,100.0,0.0,0.0,0.0
1538059959.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.600,97.800,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,0.0,58.600,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1538059969.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.200,96.800,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,0.0,57.200,96.800,0.0,0.0,100.0,0.0,0.0,0.0
1538059979.442,0.100,0.0,99.850,0.050,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,62.100,101.500,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,3276.800,62.100,101.500,0.100,0.0,99.850,0.050,0.0,0.0
1538059989.442,0.0,0.050,99.950,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,60.200,97.100,0.0,0.0,0.0,802439168.0,192491520.0,2747142144.0,203513856.0,0.0,0.0,0.0,1638.400,60.200,97.100,0.0,0.050,99.950,0.0,0.0,0.0
1538059999.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.800,107.300,0.0,0.0,0.0,802435072.0,192491520.0,2747146240.0,203513856.0,0.0,0.0,0.0,0.0,63.800,107.300,0.0,0.0,100.0,0.0,0.0,0.0
1538060009.442,0.050,0.0,99.950,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,59.600,100.500,0.0,0.0,0.0,802435072.0,192495616.0,2747142144.0,203513856.0,0.0,0.0,0.0,3276.800,59.600,100.500,0.050,0.0,99.950,0.0,0.0,0.0
1538060019.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,59.800,98.0,0.0,0.0,0.0,802430976.0,192495616.0,2747146240.0,203513856.0,0.0,0.0,0.0,819.200,59.800,98.0,0.0,0.0,100.0,0.0,0.0,0.0
1538060029.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,61.800,99.500,0.0,0.0,0.0,802430976.0,192495616.0,2747146240.0,203513856.0,0.0,0.0,0.0,2457.600,61.800,99.500,0.0,0.0,100.0,0.0,0.0,0.0
1538060039.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.500,97.200,0.0,0.0,0.0,802430976.0,192495616.0,2747146240.0,203513856.0,0.0,0.0,0.0,1638.400,59.500,97.200,0.0,0.0,100.0,0.0,0.0,0.0
1538060049.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11468.800,0.0,0.0,0.0,0.0,62.200,102.400,0.0,0.0,0.0,802430976.0,192495616.0,2747146240.0,203513856.0,0.0,0.0,0.0,11468.800,62.200,102.400,0.0,0.0,100.0,0.0,0.0,0.0
1538060059.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.100,104.800,0.0,0.0,0.0,802430976.0,192495616.0,2747146240.0,203513856.0,0.0,0.0,0.0,0.0,65.100,104.800,0.0,0.0,100.0,0.0,0.0,0.0
1538060069.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.600,95.700,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,0.0,58.600,95.700,0.0,0.0,100.0,0.0,0.0,0.0
1538060079.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,62.600,103.0,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,4915.200,62.600,103.0,0.0,0.0,100.0,0.0,0.0,0.0
1538060089.434,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,63.200,102.0,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,819.200,63.200,102.0,0.0,0.0,100.0,0.0,0.0,0.0
1538060099.442,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.500,108.600,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,0.0,65.500,108.600,0.100,0.0,99.900,0.0,0.0,0.0
1538060109.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6553.600,0.0,0.0,0.0,0.0,60.600,100.500,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,6553.600,60.600,100.500,0.0,0.0,100.0,0.0,0.0,0.0
1538060119.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,61.900,101.100,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,3276.800,61.900,101.100,0.0,0.0,100.0,0.0,0.0,0.0
1538060129.442,0.050,0.0,99.950,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,61.800,100.400,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,1638.400,61.800,100.400,0.050,0.0,99.950,0.0,0.0,0.0
1538060139.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.400,99.200,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,0.0,59.400,99.200,0.0,0.0,100.0,0.0,0.0,0.0
1538060149.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,60.0,98.100,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,3276.800,60.0,98.100,0.0,0.0,100.0,0.0,0.0,0.0
1538060159.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,61.100,99.400,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,819.200,61.100,99.400,0.0,0.0,100.0,0.0,0.0,0.0
1538060169.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,61.500,101.200,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,819.200,61.500,101.200,0.0,0.0,100.0,0.0,0.0,0.0
1538060179.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,62.800,103.0,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,3276.800,62.800,103.0,0.0,0.0,100.0,0.0,0.0,0.0
1538060189.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.500,98.200,0.0,0.0,0.0,802426880.0,192495616.0,2747150336.0,203513856.0,0.0,0.0,0.0,0.0,58.500,98.200,0.0,0.0,100.0,0.0,0.0,0.0
1538060199.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.100,103.0,0.0,0.0,0.0,802422784.0,192495616.0,2747154432.0,203513856.0,0.0,0.0,0.0,0.0,65.100,103.0,0.0,0.0,100.0,0.0,0.0,0.0
1538060209.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.500,96.700,0.0,0.0,0.0,802422784.0,192495616.0,2747154432.0,203513856.0,0.0,0.0,0.0,2457.600,59.500,96.700,0.0,0.0,100.0,0.0,0.0,0.0
1538060219.442,0.100,0.0,99.900,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,63.300,108.100,0.0,0.0,0.0,802422784.0,192495616.0,2747154432.0,203513856.0,0.0,0.0,0.0,12288.0,63.300,108.100,0.100,0.0,99.900,0.0,0.0,0.0
1538060229.442,0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.700,99.900,0.0,0.0,0.100,802439168.0,192495616.0,2747154432.0,203497472.0,0.0,0.0,0.0,0.0,61.700,99.900,0.0,0.050,99.950,0.0,0.0,0.0
1538060239.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.800,101.700,0.0,0.0,0.0,802439168.0,192495616.0,2747154432.0,203497472.0,0.0,0.0,0.0,0.0,64.800,101.700,0.0,0.0,100.0,0.0,0.0,0.0
1538060249.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,61.800,99.800,0.0,0.0,0.0,802439168.0,192495616.0,2747154432.0,203497472.0,0.0,0.0,0.0,4915.200,61.800,99.800,0.0,0.0,100.0,0.0,0.0,0.0
1538060259.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.200,102.200,0.0,0.0,0.0,802439168.0,192495616.0,2747154432.0,203497472.0,0.0,0.0,0.0,0.0,63.200,102.200,0.0,0.0,100.0,0.0,0.0,0.0
1538060269.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.900,96.400,0.0,0.0,0.0,802435072.0,192495616.0,2747158528.0,203497472.0,0.0,0.0,0.0,0.0,57.900,96.400,0.0,0.0,100.0,0.0,0.0,0.0
1538060279.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.400,97.800,0.0,0.0,0.0,802435072.0,192495616.0,2747158528.0,203497472.0,0.0,0.0,0.0,1638.400,59.400,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1538060289.439,16.365,2.058,80.472,1.104,0.0,0.0,854425.600,12992512.0,0.0,0.0,0.0,0.0,568.200,452.300,0.100,0.0,26.400,830337024.0,193454080.0,2751848448.0,169947136.0,0.0,0.0,854425.600,12992512.0,568.200,452.300,16.407,2.057,80.432,1.104,0.0,0.0
1538060299.442,3.500,0.050,96.450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.900,111.500,0.0,0.0,0.300,802574336.0,193454080.0,2751930368.0,197627904.0,0.0,0.0,0.0,0.0,84.900,111.500,3.452,0.050,96.498,0.0,0.0,0.0
1538060309.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.500,99.400,0.0,0.0,0.0,802574336.0,193454080.0,2751930368.0,197627904.0,0.0,0.0,0.0,0.0,59.500,99.400,0.0,0.0,100.0,0.0,0.0,0.0
1538060319.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,117145.600,0.0,0.0,0.0,0.0,57.900,96.500,0.0,0.0,0.0,802570240.0,193458176.0,2751930368.0,197627904.0,0.0,0.0,0.0,117145.600,57.900,96.500,0.0,0.0,100.0,0.0,0.0,0.0
1538060329.442,0.0,0.0,99.299,0.701,0.0,0.0,0.0,14189363.200,0.0,0.0,0.0,0.0,115.0,135.900,0.0,0.0,0.0,802467840.0,193458176.0,2751930368.0,197730304.0,0.0,0.0,0.0,14189363.200,115.0,135.900,0.0,0.0,99.299,0.701,0.0,0.0
1538060339.442,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.300,101.300,0.0,0.0,0.0,802443264.0,193458176.0,2751930368.0,197754880.0,0.0,0.0,0.0,0.0,62.300,101.300,0.100,0.0,99.900,0.0,0.0,0.0
1538060349.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9830.400,0.0,0.0,0.0,0.0,59.100,96.500,0.0,0.0,0.0,802443264.0,193458176.0,2751930368.0,197754880.0,0.0,0.0,0.0,9830.400,59.100,96.500,0.0,0.0,100.0,0.0,0.0,0.0
1538060359.442,0.0,0.0,99.950,0.050,0.0,0.0,0.0,113868.800,0.0,0.0,0.0,0.0,67.300,104.600,0.0,0.0,0.0,802443264.0,193458176.0,2751930368.0,197754880.0,0.0,0.0,0.0,113868.800,67.300,104.600,0.0,0.0,99.950,0.050,0.0,0.0
1538060369.442,0.050,0.0,99.950,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.800,103.300,0.0,0.0,0.0,802443264.0,193458176.0,2751930368.0,197754880.0,0.0,0.0,0.0,1638.400,59.800,103.300,0.050,0.0,99.950,0.0,0.0,0.0
1538060379.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.300,104.300,0.0,0.0,0.0,802443264.0,193458176.0,2751930368.0,197754880.0,0.0,0.0,0.0,0.0,61.300,104.300,0.0,0.0,100.0,0.0,0.0,0.0
1538060389.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,57.800,97.300,0.0,0.0,0.0,802443264.0,193458176.0,2751930368.0,197754880.0,0.0,0.0,0.0,3276.800,57.800,97.300,0.0,0.0,100.0,0.0,0.0,0.0
1538060399.442,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,62.900,101.700,0.0,0.0,0.0,802439168.0,193458176.0,2751934464.0,197754880.0,0.0,0.0,0.0,819.200,62.900,101.700,0.0,0.0,100.0,0.0,0.0,0.0
